DNR Peat Inventory ID #,Profile Description Info,Peat Moisture Info,IRRB Report Name,Profile Described By,Desc_who,Desc_when,DNR Lab Data Available,Prox-Ulti Data Available
CARL-2104701-371,,,,"S. Nelson and C. Buttleman on October 26, 1983",S. Nelson and C. Buttleman,"October 26, 1983",N,N
CARL-2104701-372,,,,"S. Nelson and C. Buttleman on October 26, 1983",S. Nelson and C. Buttleman,"October 26, 1983",N,N
CARL-2104702-375,Wood fragments containing both lignid and nanolignid remains dominate the peat profile,,,"C. Buttleman and S. Nelson on October 27, 1983",C. Buttleman and S. Nelson,"October 27, 1983",N,N
CARL-2104702-379,,,,"C. Buttleman and S. Nelson on October 27, 1983",C. Buttleman and S. Nelson,"October 27, 1983",N,N
CARL-2104702-380,,,,"S. Nelson and C. Buttleman on October 27, 1983",S. Nelson and C. Buttleman,"October 27, 1983",N,N
CARL-2104706-208,,,,"D. Riihiluoma and H. Mooers on June 18, 1981",D. Riihiluoma and H. Mooers,"June 18, 1981",N,N
CARL-2104706-209,,,,"D. Riihiluoma and H. Mooers on June 18, 1981",D. Riihiluoma and H. Mooers,"June 18, 1981",N,N
CARL-2104706-413,"A lot of wood layers through out profile; 480-570cm sampler hit wood layers, no samples could be collected.",,,"G. Gabinski and S. Nelson on June 26, 1980",G. Gabinski and S. Nelson,"June 26, 1980",N,N
CARL-2104707-211,,,,"H. Mooers and D. Riihiluoma on June 18, 1981",H. Mooers and D. Riihiluoma,"June 18, 1981",N,N
CARL-2104707-414,,,,"S. Nelson and G. Gabanski on June 26, 1980",S. Nelson and G. Gabanski,"June 26, 1980",N,N
CARL-2104711-376,,,,"S. Nelson and C. Buttleman on October 27, 1983",S. Nelson and C. Buttleman,"October 27, 1983",N,N
CARL-2104711-377,,,,"C. Buttleman and S. Nelson on October 27, 1983",C. Buttleman and S. Nelson,"October 27, 1983",N,N
CARL-2104711-378,,,,"S. Nelson and C. Buttleman on October 27, 1983",S. Nelson and C. Buttleman,"October 27, 1983",N,N
CARL-2104711-662,,,,"M. Oberhelman and D. Riihiluoma on October 31, 1984",M. Oberhelman and D. Riihiluoma,"October 31, 1984",N,N
CARL-2104712-307,,,,"L. Severson and D. Riihiluoma on October 21, 1982",L. Severson and D. Riihiluoma,"October 21, 1982",N,N
CARL-2104717-660,Hit several stumps while sampling,,,"M. Oberhelman and D. Riihiluoma on October 3, 1984",M. Oberhelman and D. Riihiluoma,"October 3, 1984",N,N
CARL-2104717-661,,,,"M. Oberhelman and D. Riihiluoma on October 3, 1984",M. Oberhelman and D. Riihiluoma,"October 3, 1984",N,N
CARL-2104718-668,,,,"D. Riihiluoma and M. Oberhelman on October 24, 1984",D. Riihiluoma and M. Oberhelman,"October 24, 1984",N,N
CARL-2104718-669,,,,"M. Oberhelman and D. Riihiluoma on October 24, 1984",M. Oberhelman and D. Riihiluoma,"October 24, 1984",N,N
CARL-2104720-212,,,,"D. Riihiluoma and H. Mooers on June 18, 1981",D. Riihiluoma and H. Mooers,"June 18, 1981",N,N
CARL-2104720-308,,,,"L. Severson and D. Riihiluoma on October 21, 1982",L. Severson and D. Riihiluoma,"October 21, 1982",N,N
CARL-2104725-337,,,,"C. Buttleman and R. Johnson on October 18, 1983",C. Buttleman and R. Johnson,"October 18, 1983",N,N
CARL-2104726-117,,,,"H. Mooers and D. Riihiluoma on May 7, 1981",H. Mooers and D. Riihiluoma,"May 7, 1981",N,N
CARL-2104809-170,,,,"H. Mooers and L. Severson on June 15, 1981",H. Mooers and L. Severson,"June 15, 1981",N,N
CARL-2104811-185,,,,"K. Steinmaus and L. Severson on June 16, 1981",K. Steinmaus and L. Severson,"June 16, 1981",N,N
CARL-2104813-188,,,,"S. Nelson and D. Riihiluoma on June 16, 1981",S. Nelson and D. Riihiluoma,"June 16, 1981",N,N
CARL-2104814-152,,,,"H. Mooers and D. Riihiluoma on May 19, 1981",H. Mooers and D. Riihiluoma,"May 19, 1981",N,N
CARL-2104816-172,,,,"L. Severson and H. Mooers on June 15, 1981",L. Severson and H. Mooers,"June 15, 1981",N,N
CARL-2104816-175,,,,"H. Mooers and L. Severson on June 15, 1981",H. Mooers and L. Severson,"June 15, 1981",Y,N
CARL-2104817-171,,,,"H. Mooers and L. Severson on June 15, 1981",H. Mooers and L. Severson,"June 15, 1981",N,N
CARL-2104820-173,,,,"L. Severson and H. Mooers on June 15, 1981",L. Severson and H. Mooers,"June 15, 1981",N,N
CARL-2104821-174,,,,"L. Severson and H. Mooers on June 15, 1981",L. Severson and H. Mooers,"June 15, 1981",N,N
CARL-2104822-182,,,,"K. Steinmaus and L. Severson on June 16, 1981",K. Steinmaus and L. Severson,"June 16, 1981",Y,Y
CARL-2104822-183,,,,"K. Steinmaus and L. Severson on June 16, 1981",K. Steinmaus and L. Severson,"June 16, 1981",N,N
CARL-2104822-184,,,,"K. Steinmaus and L. Severson on June 16, 1981",K. Steinmaus and L. Severson,"June 16, 1981",N,N
CARL-2104822-186,,,,"K. Steinmaus and L. Severson on June 16, 1981",K. Steinmaus and L. Severson,"June 16, 1981",N,N
CARL-2104825-216,,,,"H. Mooers and D. Riihiluoma on June 18, 1981",H. Mooers and D. Riihiluoma,"June 18, 1981",N,N
CARL-2104826-217,,,,"H. Mooers and D. Riihiluoma on June 18, 1981",H. Mooers and D. Riihiluoma,"June 18, 1981",N,N
CARL-2104826-218,,,,"D. Riihiluoma and H. Mooers on June 18, 1981",D. Riihiluoma and H. Mooers,"June 18, 1981",N,N
CARL-2104826-658,Hit several stumps between 0-330cm,360-720cm peat too wet to collect in sampler,,"M. Oberhelman and D. Riihiluoma on October 2, 1984",M. Oberhelman and D. Riihiluoma,"October 2, 1984",N,N
CARL-2104829-116,,,,"H. Mooers and D. Riihiluoma on May 7, 1981",H. Mooers and D. Riihiluoma,"May 7, 1981",N,N
CARL-2104829-203,,,,"D. Riihiluoma and H. Mooers on June 18, 1981",D. Riihiluoma and H. Mooers,"June 18, 1981",Y,N
CARL-2104831-206,,,,"D. Riihiluoma and H. Mooers on June 17, 1981",D. Riihiluoma and H. Mooers,"June 17, 1981",N,N
CARL-2104831-412,,,,"S. Nelson and G. Gabanski on June 26, 1980",S. Nelson and G. Gabanski,"June 26, 1980",N,N
CARL-2104832-204,,,,"D. Riihiluoma and H. Mooers on June 17, 1981",D. Riihiluoma and H. Mooers,"June 17, 1981",N,N
CARL-2104832-205,,,,"D. Riihiluoma and H. Mooers on June 17, 1981",D. Riihiluoma and H. Mooers,"June 17, 1981",N,N
CARL-2104832-207,,,,"D. Riihiluoma and H. Mooers on June 18, 1981",D. Riihiluoma and H. Mooers,"June 18, 1981",N,N
CARL-2104832-411,,,,"G. Gabanski and S. Nelson on June 26, 1980",G. Gabanski and S. Nelson,"June 26, 1980",N,N
CARL-2104834-219,,,,"D. Riihiluoma and H. Mooers on June 18, 1981",D. Riihiluoma and H. Mooers,"June 18, 1981",N,N
CARL-2104835-657,,,,"M. Oberhelman and D. Riihiluoma on October 2, 1984",M. Oberhelman and D. Riihiluoma,"October 2, 1984",N,N
CARL-2104836-214,,,,"D. Riihiluoma and H. Mooers on June 18, 1981",D. Riihiluoma and H. Mooers,"June 18, 1981",N,N
CARL-2104836-215,,,,"D. Riihiluoma and H. Mooers on June 18, 1981",D. Riihiluoma and H. Mooers,"June 18, 1981",N,N
CARL-2104836-279,,,,"H. Mooers and L. Severson on June 14, 1982",H. Mooers and L. Severson,"June 14, 1982",Y,Y
CARL-2104836-659,,,,"M. Oberhelman and D. Riihiluoma on October 2, 1984",M. Oberhelman and D. Riihiluoma,"October 2, 1984",N,N
CARL-2104901-139,,,,"R. Johnson, H. Mooers, D. Riihiluoma, and D. Olson on May 12, 1981","R. Johnson, H. Mooers, D. Riihiluoma, and D. Olson","May 12, 1981",N,N
CARL-2104901-155,,,,"H. Mooers and L. Severson on June 15, 1981",H. Mooers and L. Severson,"June 15, 1981",N,N
CARL-2104901-156,,,,"L. Severson and H. Mooers on June 15, 1981",L. Severson and H. Mooers,"June 15, 1981",N,N
CARL-2104911-135,,,,"D. Olson, R. Johnson, D. Riihiluoma, and H. Mooers on May 12, 1981","D. Olson, R. Johnson, D. Riihiluoma, and H. Mooers","May 12, 1981",N,N
CARL-2104911-136,,,,"D. Olson, R. Johnson, D. Riihiluoma, and H. Mooers on May 12, 1981","D. Olson, R. Johnson, D. Riihiluoma, and H. Mooers","May 12, 1981",N,N
CARL-2104911-651,,,,"M. Oberhelman and D. Riihiluoma on October 1, 1984",M. Oberhelman and D. Riihiluoma,"October 1, 1984",N,N
CARL-2104911-652,,,,"M. Oberhelman and D. Riihiluoma on October 1, 1984",M. Oberhelman and D. Riihiluoma,"October 1, 1984",N,N
CARL-2104912-129,,,,"D. Olson, D. Riihiluoma, R. Johnson, and H. Mooers on May 11, 1981","D. Olson, D. Riihiluoma, R. Johnson, and H. Mooers","May 11, 1981",N,N
CARL-2104912-130,,,,"H. Mooers, D. Olson, D. Riihiluoma, and R. Johnson on May 11, 1981","H. Mooers, D. Olson, D. Riihiluoma, and R. Johnson","May 11, 1981",N,N
CARL-2104912-131,H3 moss with thin partings of hemic moss and RS,,,"H. Mooers, D. Riihiluoma, D. Olson, and R. Johnson on May 11, 1981","H. Mooers, D. Riihiluoma, D. Olson, and R. Johnson","May 11, 1981",N,N
CARL-2104912-132,,,,"D. Olson, R. Johnson, D. Riihiluoma, and H. Mooers on May 12, 1981","D. Olson, R. Johnson, D. Riihiluoma, and H. Mooers","May 12, 1981",N,N
CARL-2104912-133,,,,"D. Olson, R. Johnson, D. Riihiluoma, and H. Mooers on May 12, 1981","D. Olson, R. Johnson, D. Riihiluoma, and H. Mooers","May 12, 1981",N,N
CARL-2104912-134,,,,"D. Olson, R. Johnson, H. Mooers, and D. Riihiluoma on May 12, 1981","D. Olson, R. Johnson, H. Mooers, and D. Riihiluoma","May 12, 1981",Y,Y
CARL-2104912-137,,,,"D. Olson, R. Johnson, D. Riihiluoma, and H. Mooers on May 12, 1981","D. Olson, R. Johnson, D. Riihiluoma, and H. Mooers","May 12, 1981",N,N
CARL-2104912-138,,,,"R. Johnson and H. Mooers on May 12, 1981",R. Johnson and H. Mooers,"May 12, 1981",N,N
CARL-2104914-670,,,,"M. Oberhelman and D. Riihiluoma on October 25, 1984",M. Oberhelman and D. Riihiluoma,"October 25, 1984",N,N
CARL-2104914-671,,,,"M. Oberhelman and D. Riihiluoma on October 25, 1984",M. Oberhelman and D. Riihiluoma,"October 25, 1984",N,N
CARL-2104914-H0+800,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104920-165,,,,"L. Severson and H. Mooers on June 15, 1981",L. Severson and H. Mooers,"June 15, 1981",N,N
CARL-2104921-1,"May be possible to use for horticultural peat, but 50-92cm not good quality.  Hit stump at 47cm.",,,"S. Nelson, M. Oberhelman, and H. Jamsa on May 6, 1987","S. Nelson, M. Oberhelman, and H. Jamsa","May 6, 1987",N,N
CARL-2104921-164,,,,"L. Severson and H. Mooers on June 15, 1981",L. Severson and H. Mooers,"June 15, 1981",N,N
CARL-2104921-2,"Generally unclean peat, non-horticultural quality overall.  Hit stump a",,,"S. Nelson, M. Oberhelman, and H. Jamsa on May 6, 1987","S. Nelson, M. Oberhelman, and H. Jamsa","May 6, 1987",N,N
CARL-2104921-288,,,,"S. Nelson and R. Johnson on August 26, 1982",S. Nelson and R. Johnson,"August 26, 1982",N,N
CARL-2104921-289,,,,"S. Nelson and R. Johnson on August 26, 1982",S. Nelson and R. Johnson,"August 26, 1982",N,N
CARL-2104921-290,,,,"S. Nelson and L. Severson on September 7, 1982",S. Nelson and L. Severson,"September 7, 1982",N,N
CARL-2104921-291,,,,"S. Nelson and L. Severson on August 8, 1982",S. Nelson and L. Severson,"August 8, 1982",N,N
CARL-2104921-292,,,,"S. Nelson and L. Severson on September 8, 1982",S. Nelson and L. Severson,"September 8, 1982",N,N
CARL-2104921-293,,,,"S. Nelson and L. Severson on September 8, 1982",S. Nelson and L. Severson,"September 8, 1982",N,N
CARL-2104921-3,Generally non-horticultural quality.  Hit many stumps 0-50cm.,,,"S. Nelson, M. Oberhelman, and H. Jamsa on May 6, 1987","S. Nelson, M. Oberhelman, and H. Jamsa","May 6, 1987",N,N
CARL-2104921-4,Non-horticultural quality overall. Hit stump at 60cm.,,,"M. Oberhelman, S. Nelson, and H. Jamsa on May 6, 1987","M. Oberhelman, S. Nelson, and H. Jamsa","May 6, 1987",N,N
CARL-2104921-5,Non-horticultural quality.,,,"S. Nelson, M. Oberhelman, and H. Jamsa on May 6, 1987","S. Nelson, M. Oberhelman, and H. Jamsa","May 6, 1987",N,N
CARL-2104923-157,,,North Cromwell Bog,"H. Mooers and L. Severson on June 15, 1981",H. Mooers and L. Severson,"June 15, 1981",N,N
CARL-2104923-158,,,,"H. Mooers and L. Severson on June 15, 1981",H. Mooers and L. Severson,"June 15, 1981",N,N
CARL-2104923-H0+200,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H0+300,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H0+400,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H0+500,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H0+600,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H0+700,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-100+200,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-100+400,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-100+600,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-100+800,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-200+-0,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-200+200,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-200+400,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-200+600,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-200+800,Site approximately 30m from upland,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-300+600,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-400+600,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104923-H-500+600,,,,"P. Geiselman and D. Riihiluoma on November 5, 1987",P. Geiselman and D. Riihiluoma,"November 5, 1987",N,N
CARL-2104924-159,,,North Cromwell Bog,"H. Mooers and L. Severson on June 15, 1981",H. Mooers and L. Severson,"June 15, 1981",N,N
CARL-2104924-160,,,North Cromwell Bog,"L. Severson and H. Mooers on June 15, 1981",L. Severson and H. Mooers,"June 15, 1981",Y,N
CARL-2104924-280,,,North Cromwell Bog,"D. Riihiluoma and H. Mooers on August 24, 1982",D. Riihiluoma and H. Mooers,"August 24, 1982",N,N
CARL-2104924-281,,,North Cromwell Bog,"D. Riihiluoma and H. Mooers on August 24, 1982",D. Riihiluoma and H. Mooers,"August 24, 1982",N,N
CARL-2104924-298,,,North Cromwell Bog,"S. Nelson and D. Riihiluoma on December 21, 1982",S. Nelson and D. Riihiluoma,"December 21, 1982",N,N
CARL-2104924-299,,,North Cromwell Bog,"S. Nelson and D. Riihiluoma on December 21, 1982",S. Nelson and D. Riihiluoma,"December 21, 1982",N,N
CARL-2104924-300,,,North Cromwell Bog,"S. Nelson and D. Riihiluoma on December 21, 1982",S. Nelson and D. Riihiluoma,"December 21, 1982",N,N
CARL-2104924-305,,,North Cromwell Bog,"S. Nelson and D. Riihiluoma on January 4, 1983",S. Nelson and D. Riihiluoma,"January 4, 1983",N,N
CARL-2104924-612,,,North Cromwell Bog,"M. Oberhelman and D. Riihiluoma on August 14, 1984",M. Oberhelman and D. Riihiluoma,"August 14, 1984",Y,Y
CARL-2104924-A0+-0,,,North Cromwell Bog,"D. Olson, S. Nelson, and D. Riihiluoma on April 19, 1984","D. Olson, S. Nelson, and D. Riihiluoma","April 19, 1984",N,N
CARL-2104924-A0+10,Elevation site only,,,T. Johnson in March 1984,T. Johnson,March 1984,N,N
CARL-2104924-A0-20,,,North Cromwell Bog,"D. Olson, S. Nelson, and D. Riihiluoma on April 19, 1984","D. Olson, S. Nelson, and D. Riihiluoma","April 19, 1984",N,N
CARL-2104924-A0-40,Elevation site only,,,T. Johnson in March 1984,T. Johnson,March 1984,N,N
CARL-2104924-A0-50,Elevation site only,,,T. Johnson in March 1984,T. Johnson,March 1984,N,N
CARL-2104924-A100+-0,,,North Cromwell Bog,"D. Riihiluoma and C. Buttleman on April 11, 1984",D. Riihiluoma and C. Buttleman,"April 11, 1984",Y,N
CARL-2104924-A100+10,Elevation site only,,,T. Johnson in March 1984,T. Johnson,March 1984,N,N
CARL-2104924-A100-20,,,North Cromwell Bog,"D. Riihiluoma and C. Buttleman on April 11, 1984",D. Riihiluoma and C. Buttleman,"April 11, 1984",N,N
CARL-2104924-A100-40,,,North Cromwell Bog,"D. Riihiluoma and C. Buttleman on April 11, 1984",D. Riihiluoma and C. Buttleman,"April 11, 1984",Y,N
CARL-2104924-A100-60,,,North Cromwell Bog,"D. Riihiluoma and C. Buttleman on April 11, 1984",D. Riihiluoma and C. Buttleman,"April 11, 1984",N,N
CARL-2104924-A100-70,,10-30cm peat too wet to collect in sampler,North Cromwell Bog,"D. Riihiluoma and C. Buttleman on April 11, 1984",D. Riihiluoma and C. Buttleman,"April 11, 1984",N,N
CARL-2104924-A300+-0,Elevation site only,,,T. Johnson in March 1984,T. Johnson,March 1984,N,N
CARL-2104924-A300+10,Elevation site only,,,T. Johnson in March 1984,T. Johnson,March 1984,N,N
CARL-2104924-A300-10,,,North Cromwell Bog,"S. Nelson and D. Olson on April 11, 1984",S. Nelson and D. Olson,"April 11, 1984",N,N
CARL-2104924-A300-20,Elevation site only,,,T. Johnson in March 1984,T. Johnson,March 1984,N,N
CARL-2104924-A300-30,,,North Cromwell Bog,"S. Nelson and D. Olson on April 11, 1984",S. Nelson and D. Olson,"April 11, 1984",Y,N
CARL-2104924-A300-40,Elevation site only,,,T. Johnson in March 1984,T. Johnson,March 1984,N,N
CARL-2104924-A300-50,,,North Cromwell Bog,"S. Nelson and D. Olson on April 11, 1984",S. Nelson and D. Olson,"April 11, 1984",N,N
CARL-2104924-A300-60,Elevation site only,,,T. Johnson in March 1984,T. Johnson,March 1984,N,N
CARL-2104924-A300-70,,,North Cromwell Bog,"D. Olson and S. Nelson on April 10, 1984",D. Olson and S. Nelson,"April 10, 1984",N,N
CARL-2104924-B-100+-0,"Hit stumps at 40, 70, and 90cm",,,"S. Nelson and M. Oberhelman on October 31, 1985",S. Nelson and M. Oberhelman,"October 31, 1985",N,N
CARL-2104924-B-100-100,Hit stumps at 50 and 100cm,,,"S. Nelson and M. Oberhelman on October 31, 1985",S. Nelson and M. Oberhelman,"October 31, 1985",N,N
